VECTOR,20000,0
Pulse Y         
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
0,-8000,-8000
