VECTOR,30000,3
grafics1 25 18  
0,1479,-16166
0,1479,-16166
0,1479,-16166
1,2556,16265
1,3412,16265
1,4632,16265
1,5857,16265
1,7082,16265
1,8302,16265
1,9527,16265
1,10752,16265
1,11972,16265
1,13197,16265
1,14422,16265
1,15646,16265
1,16867,16265
1,18091,16265
1,19316,16265
1,20529,16265
1,21651,16265
1,22679,16224
1,23584,16056
1,24334,15724
1,25046,15228
1,25681,14590
1,26189,13844
1,26521,13033
1,26672,12202
1,26709,11280
1,26705,10277
1,26705,9183
1,26701,7995
1,26697,6770
1,26697,5550
1,26693,4325
1,26693,3101
1,26689,1876
1,26685,655
1,26685,-565
1,26681,-1790
1,26676,-3010
1,26676,-4235
1,26672,-5460
1,26668,-6680
1,26668,-7905
1,26664,-9130
1,26660,-10285
1,26660,-11268
1,26656,-12112
1,26545,-12820
1,26291,-13533
1,25853,-14291
1,25276,-14929
1,24542,-15495
1,23740,-15892
1,22933,-16101
1,22040,-16166
1,21049,-16166
1,19971,-16166
1,18808,-16166
1,17584,-16166
1,16359,-16166
1,15138,-16166
1,13914,-16166
1,12689,-16166
1,11464,-16166
1,10244,-16166
1,9019,-16166
1,7794,-16166
1,6574,-16166
1,5349,-16166
1,4125,-16166
1,2904,-16166
1,1679,-16166
1,1556,-16166
1,-5812,-16166
1,-5812,-16166
1,-5812,-16166
1,-5812,-16166
1,-6177,-16166
1,-7033,-16166
1,-8257,-16166
1,-9482,-16166
1,-10703,-16166
1,-11927,-16166
1,-13148,-16166
1,-14372,-16166
1,-15597,-16166
1,-16818,-16166
1,-18042,-16166
1,-19267,-16166
1,-20488,-16166
1,-21610,-16166
1,-22638,-16134
1,-23568,-15970
1,-24366,-15638
1,-25100,-15147
1,-25743,-14516
1,-26242,-13803
1,-26582,-13008
1,-26738,-12238
1,-26738,-11538
1,-26738,-10735
1,-26742,-9814
1,-26742,-8761
1,-26746,-7549
1,-26750,-6328
1,-26750,-5103
1,-26754,-3883
1,-26758,-2658
1,-26758,-1434
1,-26762,-213
1,-26767,1008
1,-26767,2232
1,-26771,3453
1,-26775,4677
1,-26775,5898
1,-26779,7123
1,-26783,8347
1,-26783,9568
1,-26787,10711
1,-26787,11735
1,-26685,12652
1,-26418,13480
1,-26001,14241
1,-25427,14934
1,-24710,15515
1,-23936,15921
1,-23076,16179
1,-22191,16265
1,-21245,16265
1,-20205,16265
1,-19070,16265
1,-17850,16265
1,-16625,16265
1,-15405,16265
1,-14180,16265
1,-12955,16265
1,-11735,16265
1,-10510,16265
1,-9285,16265
1,-8065,16265
1,-6840,16265
1,-5620,16265
1,-5374,16265
1,-5345,16265
1,-5345,16265
1,-5345,16265
1,-5345,16265
1,-5345,16265
1,1088,16192
1,2496,16256
